Wavelength,musp,muaoxy,muadeoxy,muawater,muafat,muamel
341,149.24452671531662,580.8511865284886,587.6090060339736,0.002996,0.0001,2429.2383690704755
342,147.71847266875744,583.9998377719317,594.3668255394584,0.002922,0.0001,2405.6657269438556
343,146.21395040786274,586.7629398835245,601.1353547430502,0.002848,0.0001,2382.389653739045
344,144.73058959486093,589.5260419951175,607.903883946642,0.002774,0.0001,2359.4055699189557
345,143.26802734233436,586.687971996776,614.6724131502338,0.0027,0.0001,2336.708979687263
346,141.8259080420631,583.8499019984345,621.4409423538256,0.002626,0.0001,2314.2954692203416
347,140.40388319828276,581.0439610944138,628.6699885760163,0.002552,0.0001,2292.1607049414984
348,139.0016112652312,578.2380201903932,635.8990347982069,0.002478,0.0001,2270.300431836371
349,137.6187574888615,574.4682064567471,644.8416327175094,0.002404,0.0001,2248.7104718084106
350,136.25499375260313,570.6983927231009,653.7842306368118,0.00233,0.0001,2227.386722073366
351,134.909998427056,566.5858686500326,662.7375382542211,0.0022836,0.0001,2206.325153591746
352,133.58345622350657,562.4733445769642,671.6908458716306,0.0022372,0.0001,2185.5218095382543
353,132.27505805115848,558.8748860130293,680.633443790933,0.0021908,0.0001,2164.972803807225
354,130.98450087797252,555.2764274490944,689.5760417102355,0.0021444,0.0001,2144.6743195531058
355,129.71148759501588,549.5788680561975,698.5293493276449,0.002098,0.0001,2124.622607765082
356,128.45572688422146,543.8813086633006,707.4826569450543,0.0020516,0.0001,2104.813985874939
357,127.21693308946318,533.8677409333033,711.5309228294809,0.0020052,0.0001,2085.2448363973026
358,125.99482609085445,523.8541732033059,715.5791887139077,0.0019588,0.0001,2065.9116056014177
359,124.78913118218068,515.5969959628482,719.0812599948802,0.0019124,0.0001,2046.810802213644
360,123.59957895137939,507.3398187223904,722.5833312758525,0.001866,0.0001,2027.9389961498769
361,122.42590516398344,500.6569671036542,725.5392079533704,0.0018196,0.0001,2009.2928172771246
362,121.26785064944667,493.974115484918,728.4950846308883,0.0017732,0.0001,1990.8689542034908
363,120.12516119027212,487.51616752642775,730.9797345917004,0.0017268000000000001,0.0001,1972.6641530958318
364,118.99758741386671,481.0582195679375,733.4643845525127,0.0016803999999999999,0.0001,1954.6752165243904
365,117.88488468704806,477.43834160778874,735.9490345133249,0.001634,0.0001,1936.8990023337078
366,116.78681301313105,473.81846364763993,738.4336844741371,0.0015876,0.0001,1919.3324225391525
367,115.70313693152445,471.21600700765134,740.9933023216979,0.0015412,0.0001,1901.9724422484194
368,114.63362541976963,468.6135503676627,743.5529201692588,0.0014948000000000001,0.0001,1884.8160786073588
369,113.57805179795541,470.3913602534162,746.5302162429905,0.0014484,0.0001,1867.8603997695309
370,112.53619363544541,472.16917013916975,749.5075123167222,0.001402,0.0001,1851.1025238888851
371,111.5078326598555,481.3152523225042,752.4955180885611,0.0013556000000000002,0.0001,1834.5396181349872
372,110.49275466822154,490.4613345058387,755.4835238603999,0.0013092,0.0001,1818.1688977302247
